shipment_id,order_date,region,transport_mode,shipment_type,shipment_volume_kg,distance_km,estimated_delivery_days,actual_delivery_days,delivery_delay_days,transportation_cost,handling_cost,fuel_surcharge,total_cost,weather_condition,traffic_level,on_time_delivery,customer_rating
SHP100964,2025-05-23,South,Road,Bulk,29.49,1266,24.88,24.92,0.04,653.35,117.96,41.07,820.6,Normal,Low,Yes,4.5
SHP100965,2025-11-13,South,Sea,Express,47.68,685,20.99,20.47,-0.52,277.62,143.04,33.07,515.03,Normal,Low,Yes,4.7
SHP100966,2025-09-01,East,Rail,Standard,97.3,368,4.84,5.55,0.71,411.77,291.9,47.32,814.52,Normal,Medium,No,4.7
SHP100967,2025-08-20,South,Road,Standard,40.72,412,8.51,8.95,0.44,293.59,122.16,36.33,453.99,Normal,Medium,Yes,4.7
SHP100968,2025-06-21,East,Rail,Standard,27.74,1713,19.97,20.21,0.24,546.46,83.22,65.27,725.1,Normal,Medium,Yes,5.0
SHP100969,2025-10-04,South,Road,Fragile,70.9,712,14.07,15.35,1.28,883.41,496.3,62.09,1449.35,Normal,Medium,No,4.8
SHP100970,2025-03-18,East,Rail,Standard,13.28,1698,19.65,20.88,1.23,259.32,39.84,22.35,283.88,Normal,High,No,4.8
SHP100971,2025-10-30,West,Road,Express,45.3,855,16.69,18.52,1.83,677.8,135.9,48.57,862.77,Adverse,High,No,4.2
SHP100972,2025-11-27,West,Road,Standard,101.84,984,19.03,20.98,1.95,1753.68,305.52,238.27,2279.79,Normal,High,No,4.4
SHP100973,2025-02-18,North,Air,Express,46.93,1089,2.11,1.35,-0.76,2453.12,140.79,312.09,2903.81,Normal,Medium,Yes,4.6
SHP100974,2025-09-05,North,Road,Fragile,86.17,332,7.12,7.49,0.37,500.65,603.19,39.12,1113.13,Normal,Medium,Yes,5.0
SHP100975,2025-10-10,South,Air,Fragile,27.52,770,1.48,3.53,2.05,1017.14,192.64,92.27,1307.48,Adverse,High,No,3.9
SHP100976,2025-10-14,East,Road,Fragile,45.92,329,7.45,7.3,-0.15,264.38,321.44,38.86,635.39,Normal,Low,Yes,5.0
SHP100977,2025-02-01,North,Rail,Standard,43.55,556,6.9,6.97,0.07,278.46,130.65,31.6,465.36,Normal,Low,Yes,5.0
SHP100978,2025-06-07,South,Rail,Standard,68.87,924,11.16,11.96,0.8,731.81,206.61,96.68,1045.94,Normal,Medium,No,4.6
SHP100979,2025-01-18,East,Road,Fragile,55.02,370,7.7,6.83,-0.87,356.25,385.14,29.86,828.46,Normal,Low,Yes,5.0
SHP100980,2025-03-04,South,Road,Standard,109.08,884,17.16,17.98,0.82,1687.47,327.24,133.15,2224.58,Normal,High,No,5.0
SHP100981,2025-05-08,West,Road,Express,39.46,285,6.07,6.21,0.14,196.81,118.38,25.69,326.72,Normal,Medium,Yes,3.9
SHP100982,2025-01-16,North,Road,Standard,54.66,1219,23.83,24.0,0.17,1166.03,163.98,141.94,1505.91,Normal,Medium,Yes,4.9
SHP100983,2025-06-12,North,Road,Standard,44.46,451,9.74,9.11,-0.63,350.9,133.38,42.56,600.85,Normal,Medium,Yes,5.0
SHP100984,2025-09-08,West,Rail,Standard,52.51,369,5.05,5.2,0.15,222.83,157.53,24.45,439.67,Normal,Medium,Yes,5.0
SHP100985,2025-05-17,South,Sea,Bulk,49.96,295,10.47,10.04,-0.43,125.27,199.84,13.87,364.09,Normal,Low,Yes,4.8
SHP100986,2025-11-14,East,Air,Standard,31.36,473,1.32,1.45,0.13,712.0,94.08,89.86,832.18,Normal,Medium,Yes,5.0
SHP100987,2025-10-22,South,Air,Express,79.45,228,1.0,1.0,0.0,869.5,238.35,73.3,1161.62,Normal,Medium,Yes,4.6
SHP100988,2025-06-28,North,Air,Standard,35.94,481,1.23,1.37,0.14,829.78,107.82,76.13,999.31,Normal,Medium,Yes,4.8
SHP100989,2025-08-17,West,Rail,Express,34.52,1190,14.36,14.18,-0.18,472.41,103.56,65.4,689.92,Normal,Medium,Yes,5.0
SHP100990,2025-06-29,West,Road,Standard,20.4,586,11.63,11.42,-0.21,209.2,61.2,18.37,263.2,Normal,Low,Yes,5.0
SHP100991,2025-03-13,East,Sea,Bulk,38.83,340,10.92,11.46,0.54,112.22,155.32,12.25,276.8,Normal,Low,No,5.0
SHP100992,2025-11-14,South,Rail,Bulk,35.67,736,9.08,9.34,0.26,301.91,142.68,37.21,511.21,Normal,Low,Yes,5.0
SHP100993,2025-03-24,East,Rail,Standard,14.77,701,8.44,11.08,2.64,119.07,44.31,17.86,154.09,Adverse,Medium,No,3.3
SHP100994,2025-05-16,South,Road,Bulk,46.67,1907,35.31,36.52,1.21,1557.49,186.68,154.47,1908.41,Normal,High,No,4.5
SHP100995,2025-08-06,North,Road,Bulk,106.5,1004,19.14,21.14,2.0,1871.2,426.0,184.37,2486.78,Normal,High,No,3.7
SHP100996,2025-04-19,West,Road,Bulk,22.6,769,15.1,16.7,1.6,304.14,90.4,41.31,466.55,Normal,Medium,No,4.1
SHP100997,2025-04-29,North,Air,Bulk,51.99,1069,2.06,2.98,0.92,2667.71,207.96,353.46,3252.19,Normal,Medium,No,4.2
SHP100998,2025-01-18,West,Road,Standard,46.06,604,12.2,12.58,0.38,486.85,138.18,61.24,708.23,Normal,Medium,Yes,5.0
SHP100999,2025-11-28,South,Road,Express,73.87,624,13.05,13.38,0.33,806.66,221.61,82.03,1117.33,Normal,Low,Yes,5.0
SHP101000,2025-06-03,North,Sea,Standard,76.79,1619,47.71,48.89,1.18,1056.75,230.37,94.21,1322.67,Adverse,Low,No,5.0
SHP101001,2025-01-11,East,Road,Standard,148.29,264,6.07,8.07,2.0,685.1,444.87,78.64,1213.5,Normal,High,No,3.6
SHP101002,2025-05-18,West,Road,Bulk,60.6,1107,20.92,23.15,2.23,1173.97,242.4,163.02,1581.33,Adverse,Medium,No,3.9
SHP101003,2025-03-03,West,Road,Standard,33.07,612,12.32,14.16,1.84,354.18,99.21,49.42,529.64,Normal,High,No,3.7
SHP101004,2025-03-12,West,Air,Fragile,38.22,554,1.34,2.48,1.14,1016.35,267.54,70.91,1339.99,Normal,Medium,No,4.0
SHP101005,2025-03-02,East,Sea,Fragile,40.44,480,14.87,16.24,1.37,165.0,283.08,16.26,465.8,Normal,Medium,No,4.1
SHP101006,2025-05-12,East,Road,Bulk,36.5,707,13.82,14.38,0.56,451.6,146.0,45.98,646.15,Normal,Low,No,4.9
SHP101007,2025-03-02,West,Air,Bulk,120.48,635,1.5,1.0,-0.5,3672.23,481.92,543.44,4672.65,Normal,Low,Yes,5.0
SHP101008,2025-12-24,North,Road,Standard,74.84,517,10.46,11.72,1.26,677.11,224.52,81.94,943.21,Normal,Medium,No,4.7
SHP101009,2025-09-26,South,Sea,Standard,19.24,442,14.1,13.16,-0.94,72.28,57.72,6.99,150.38,Normal,Medium,Yes,5.0
SHP101010,2025-01-12,North,Air,Standard,68.55,228,1.0,2.21,1.21,750.21,205.65,46.77,1037.9,Adverse,Low,No,4.1
SHP101011,2025-02-04,West,Air,Standard,28.19,437,1.58,1.79,0.21,591.31,84.57,65.57,719.58,Normal,Low,Yes,5.0
SHP101012,2025-02-20,West,Road,Standard,76.38,490,10.05,9.82,-0.23,654.96,229.14,44.96,921.44,Normal,Low,Yes,5.0
SHP101013,2025-02-12,North,Sea,Standard,93.39,706,22.11,24.25,2.14,560.43,280.17,75.71,945.35,Adverse,Medium,No,3.9
SHP101014,2025-08-16,East,Air,Fragile,46.52,1913,2.85,4.28,1.43,4271.65,325.64,545.6,5175.33,Normal,Medium,No,4.2
SHP101015,2025-04-21,West,Road,Express,37.97,463,9.66,8.61,-1.05,307.65,113.91,31.21,460.87,Normal,Low,Yes,5.0
SHP101016,2025-11-18,North,Air,Standard,110.52,370,1.0,2.13,1.13,1962.84,331.56,193.59,2502.48,Normal,Low,No,3.9
SHP101017,2025-01-15,East,Road,Express,35.24,439,9.05,9.11,0.06,270.73,105.72,38.11,433.18,Normal,Low,Yes,5.0
SHP101018,2025-06-26,West,Air,Standard,33.2,707,1.65,3.9,2.25,1126.68,99.6,96.85,1348.01,Normal,Medium,No,4.4
SHP101019,2025-06-11,North,Road,Standard,30.14,898,17.47,18.1,0.63,473.65,90.42,39.03,565.6,Normal,Low,No,4.3
SHP101020,2025-02-08,East,Air,Fragile,50.61,970,1.39,2.53,1.14,2356.4,354.27,340.57,3118.34,Normal,Medium,No,3.9
SHP101021,2025-01-26,South,Road,Express,60.51,1025,19.44,18.89,-0.55,1085.4,181.53,144.18,1420.69,Normal,Low,Yes,4.8
SHP101022,2025-04-22,West,Road,Fragile,86.74,1108,21.53,22.14,0.61,1681.89,607.18,225.13,2539.74,Normal,Low,No,4.8
SHP101023,2025-02-20,West,Road,Standard,70.21,558,10.94,12.26,1.32,685.6,210.63,53.18,922.75,Normal,High,No,3.8
SHP101024,2025-04-08,West,Road,Bulk,69.61,2011,37.95,39.82,1.87,2449.75,278.44,178.58,2900.26,Normal,Medium,No,4.7
SHP101025,2025-06-19,South,Road,Express,100.96,535,10.96,11.94,0.98,945.24,302.88,58.93,1320.24,Normal,Low,No,5.0
SHP101026,2025-02-25,West,Road,Express,29.33,690,13.7,15.26,1.56,354.16,87.99,28.81,407.8,Normal,High,No,4.5
SHP101027,2025-08-09,West,Rail,Express,21.82,1326,15.51,17.33,1.82,332.73,65.46,43.15,409.8,Normal,Medium,No,4.5
SHP101028,2025-11-21,South,Road,Bulk,72.05,888,17.47,17.36,-0.11,1119.66,288.2,91.37,1473.84,Normal,High,Yes,5.0
SHP101029,2025-05-26,West,Road,Express,49.32,190,4.36,5.13,0.77,163.99,147.96,20.6,287.8,Normal,Medium,No,4.9
SHP101030,2025-09-17,North,Air,Express,86.91,652,1.41,3.37,1.96,2719.94,260.73,224.86,3209.24,Adverse,Medium,No,3.5
SHP101031,2025-05-09,East,Road,Bulk,51.87,1044,19.9,21.84,1.94,947.66,207.48,90.57,1243.13,Normal,High,No,4.8
SHP101032,2025-02-19,North,Sea,Fragile,37.25,310,10.4,10.03,-0.37,98.15,260.75,14.57,423.31,Normal,Low,Yes,4.9
SHP101033,2025-12-06,North,Air,Express,72.61,982,2.07,3.58,1.51,3422.54,217.83,280.76,3881.91,Normal,Medium,No,4.3
SHP101034,2025-11-22,North,Rail,Fragile,55.43,806,9.8,11.51,1.71,513.78,388.01,48.23,958.24,Normal,Medium,No,5.0
SHP101035,2025-01-20,East,Rail,Standard,51.89,1247,14.81,15.08,0.27,744.13,155.67,64.81,933.81,Normal,Low,Yes,4.8
SHP101036,2025-06-23,South,Sea,Standard,162.99,444,14.01,14.08,0.07,615.12,488.97,42.98,1086.97,Normal,Low,Yes,5.0
SHP101037,2025-10-10,West,Road,Express,96.9,1124,21.62,23.21,1.59,1906.02,290.7,198.4,2415.69,Normal,Low,No,4.5
SHP101038,2025-01-26,North,Road,Bulk,77.54,710,14.05,15.96,1.91,963.43,310.16,90.64,1387.71,Adverse,Medium,No,3.5
SHP101039,2025-06-09,South,Road,Bulk,56.36,1717,32.34,32.85,0.51,1693.48,225.44,207.52,2145.76,Normal,Medium,No,4.3
SHP101040,2025-01-10,East,Air,Standard,53.77,3000,4.82,4.57,-0.25,7742.88,161.31,1034.32,8892.43,Normal,Medium,Yes,5.0
SHP101041,2025-03-23,West,Road,Express,44.62,1515,28.64,29.25,0.61,1182.99,133.86,128.92,1448.7,Normal,Low,No,5.0
SHP101042,2025-09-13,South,Rail,Standard,59.46,847,9.93,11.12,1.19,579.17,178.38,36.43,814.89,Normal,Medium,No,4.5
SHP101043,2025-04-15,East,Sea,Bulk,40.03,2330,67.65,70.46,2.81,792.79,160.12,91.73,1077.97,Adverse,High,No,3.5
SHP101044,2025-05-20,West,Air,Bulk,25.85,906,1.62,4.12,2.5,1124.16,103.4,73.05,1322.61,Adverse,Medium,No,4.0
SHP101045,2025-07-21,East,Road,Express,51.55,394,8.52,9.98,1.46,355.44,154.65,41.04,584.91,Normal,Medium,No,4.5
SHP101046,2025-12-10,North,Road,Fragile,62.07,636,12.82,15.61,2.79,690.84,434.49,84.04,1246.73,Adverse,Medium,No,3.8
SHP101047,2025-01-24,North,Air,Fragile,87.02,988,1.61,5.09,3.48,4126.84,609.14,321.06,5060.71,Normal,High,No,3.9
SHP101048,2025-02-15,West,Rail,Express,33.3,1024,12.08,12.68,0.6,392.14,99.9,52.45,561.93,Adverse,Medium,No,4.3
SHP101049,2025-08-05,North,Road,Standard,54.01,350,7.74,7.92,0.18,330.81,162.03,46.97,574.8,Normal,High,Yes,4.5
SHP101050,2025-02-24,West,Road,Express,69.92,356,7.56,7.04,-0.52,435.6,209.76,58.01,717.03,Normal,Medium,Yes,5.0
SHP101051,2025-03-19,East,Sea,Fragile,69.1,539,16.55,17.56,1.01,316.58,483.7,27.69,869.93,Normal,High,No,5.0
SHP101052,2025-06-08,West,Rail,Fragile,117.29,872,11.05,11.56,0.51,1176.18,821.03,132.67,2160.49,Normal,Low,No,5.0
SHP101053,2025-12-10,West,Air,Standard,45.1,936,1.8,1.43,-0.37,2026.25,135.3,288.4,2427.82,Normal,Low,Yes,5.0
SHP101054,2025-09-29,West,Air,Bulk,31.73,703,1.19,2.31,1.12,1070.7,126.92,95.14,1247.05,Normal,Low,No,4.5
SHP101055,2025-05-28,South,Rail,Standard,55.93,411,5.41,7.32,1.91,264.35,167.79,35.37,468.19,Normal,High,No,4.3
SHP101056,2025-02-07,West,Road,Express,46.39,1690,31.91,32.13,0.22,1371.98,139.17,83.49,1553.3,Normal,Medium,Yes,5.0
SHP101057,2025-04-21,South,Road,Fragile,42.01,360,7.36,10.54,3.18,264.66,294.07,15.97,577.61,Normal,Low,No,3.5
SHP101058,2025-01-15,South,Road,Fragile,38.93,1330,25.41,25.92,0.51,906.1,272.51,116.32,1294.67,Normal,Low,No,5.0
SHP101059,2025-03-19,East,Road,Express,62.2,976,19.19,20.31,1.12,1062.38,186.6,136.55,1431.06,Normal,High,No,5.0
SHP101060,2025-03-17,West,Air,Standard,35.98,1314,2.36,2.54,0.18,2269.33,107.94,297.3,2692.25,Normal,High,Yes,4.7
SHP101061,2025-11-24,West,Rail,Standard,77.5,509,5.94,6.28,0.34,453.65,232.5,65.19,785.56,Normal,Medium,Yes,4.1
SHP101062,2025-10-02,West,Sea,Express,75.58,601,18.76,19.4,0.64,386.1,226.74,27.26,622.97,Normal,Medium,No,4.7
SHP101063,2025-07-16,South,Road,Express,65.2,670,13.53,12.98,-0.55,764.47,195.6,61.83,1075.44,Normal,Medium,Yes,4.7
SHP101064,2025-08-07,South,Rail,Standard,29.3,500,6.21,6.21,0.0,168.48,87.9,23.81,311.46,Normal,Medium,Yes,5.0
SHP101065,2025-03-04,West,Rail,Fragile,60.72,736,8.83,10.99,2.16,513.93,425.04,39.03,992.97,Normal,High,No,3.5
SHP101066,2025-12-27,North,Rail,Express,90.06,1549,18.58,18.16,-0.42,1604.28,270.18,194.76,2006.0,Normal,Low,Yes,5.0
SHP101067,2025-02-01,North,Air,Express,80.43,319,1.0,1.0,0.0,1231.54,241.29,132.69,1646.78,Normal,Medium,Yes,5.0
SHP101068,2025-08-21,South,Road,Bulk,74.59,453,9.16,10.49,1.33,591.31,298.36,39.91,991.65,Normal,Medium,No,4.7
SHP101069,2025-04-20,South,Road,Standard,53.57,427,8.97,8.34,-0.63,400.3,160.71,34.3,595.7,Normal,Medium,Yes,5.0
SHP101070,2025-06-14,South,Road,Standard,52.29,617,12.56,12.09,-0.47,564.6,156.87,60.32,782.9,Normal,Medium,Yes,5.0
SHP101071,2025-07-13,North,Road,Fragile,97.73,603,12.3,13.54,1.24,1031.3,684.11,140.99,1838.31,Normal,Medium,No,4.7
SHP101072,2025-01-07,North,Road,Express,61.68,994,18.66,19.34,0.68,1072.92,185.04,132.7,1333.55,Normal,Low,No,5.0
SHP101073,2025-05-19,North,Rail,Fragile,62.09,662,7.99,9.33,1.34,472.69,434.63,54.82,942.47,Normal,Medium,No,4.3
SHP101074,2025-12-09,West,Sea,Bulk,188.07,768,23.73,23.85,0.12,1227.72,752.28,128.47,2166.55,Normal,Low,Yes,5.0
SHP101075,2025-10-14,South,Rail,Fragile,44.57,809,9.87,10.33,0.46,414.66,311.99,36.03,800.44,Normal,Low,Yes,4.3
SHP101076,2025-10-28,South,Air,Bulk,14.05,744,1.24,2.35,1.11,501.75,56.2,35.49,566.4,Normal,Low,No,4.5
SHP101077,2025-02-25,East,Road,Express,48.17,957,18.91,20.0,1.09,806.73,144.51,78.1,1009.1,Normal,Medium,No,5.0
SHP101078,2025-06-09,North,Rail,Express,49.71,608,7.8,8.24,0.44,347.57,149.13,21.75,593.18,Normal,Medium,Yes,5.0
SHP101079,2025-05-29,West,Road,Standard,61.19,1608,30.36,30.54,0.18,1721.89,183.57,136.02,2005.77,Normal,Medium,Yes,4.9
SHP101080,2025-10-14,West,Road,Standard,68.76,2630,49.24,49.67,0.43,3164.68,206.28,313.06,3658.98,Normal,Medium,Yes,4.9
SHP101081,2025-09-14,North,Road,Express,15.48,959,19.14,18.96,-0.18,259.79,46.44,25.38,316.57,Normal,Medium,Yes,5.0
SHP101082,2025-05-19,South,Road,Standard,69.5,737,14.34,14.62,0.28,896.38,208.5,57.36,1114.7,Normal,Medium,Yes,5.0
SHP101083,2025-12-15,West,Road,Bulk,51.33,916,17.99,18.3,0.31,822.82,205.32,92.99,1102.32,Normal,Medium,Yes,4.7
SHP101084,2025-11-20,West,Road,Express,45.68,355,8.15,8.47,0.32,283.79,137.04,31.07,433.61,Normal,Medium,Yes,5.0
SHP101085,2025-10-19,South,Road,Express,19.71,718,14.42,14.46,0.04,247.66,59.13,16.6,291.81,Normal,Medium,Yes,5.0
SHP101086,2025-12-01,East,Sea,Standard,108.36,435,13.74,14.56,0.82,400.66,325.08,58.05,830.27,Normal,Medium,No,4.6
SHP101087,2025-07-06,North,Road,Standard,41.7,860,16.9,18.75,1.85,627.58,125.1,43.27,755.11,Normal,High,No,4.2
SHP101088,2025-11-19,West,Road,Standard,75.11,436,9.47,12.5,3.03,573.09,225.33,78.48,871.93,Adverse,High,No,3.8
SHP101089,2025-07-03,North,Road,Express,33.03,538,10.73,10.08,-0.65,310.98,99.09,18.67,398.04,Normal,Low,Yes,5.0
SHP101090,2025-11-03,West,Rail,Standard,62.61,232,3.37,3.94,0.57,167.04,187.83,23.29,370.81,Normal,Low,No,5.0
SHP101091,2025-09-19,East,Road,Express,46.08,341,7.34,7.89,0.55,274.98,138.24,16.99,397.89,Normal,Medium,No,5.0
SHP101092,2025-11-06,East,Road,Bulk,73.91,790,15.41,15.82,0.41,1021.81,295.64,131.0,1451.1,Normal,Medium,Yes,5.0
SHP101093,2025-12-10,East,Road,Bulk,45.24,403,8.59,9.99,1.4,319.06,180.96,29.53,540.8,Normal,Low,No,4.5
SHP101094,2025-05-25,North,Road,Express,32.19,1167,22.39,23.14,0.75,657.4,96.57,83.12,886.17,Normal,High,No,4.4
SHP101095,2025-09-18,North,Road,Standard,52.59,385,8.36,6.77,-1.59,354.33,157.77,34.07,525.57,Normal,Low,Yes,5.0
SHP101096,2025-01-02,North,Road,Bulk,51.18,834,16.65,17.58,0.93,746.97,204.72,49.59,1057.9,Normal,High,No,4.1
SHP101097,2025-11-10,North,Road,Bulk,60.45,427,8.65,10.64,1.99,451.71,241.8,58.31,723.57,Normal,Medium,No,4.4
SHP101098,2025-01-12,West,Road,Standard,85.58,804,15.84,17.86,2.02,1204.11,256.74,79.97,1532.49,Adverse,Medium,No,3.2
SHP101099,2025-09-18,South,Road,Fragile,28.27,279,6.26,6.55,0.29,138.03,197.89,19.74,417.42,Normal,Low,Yes,5.0
SHP101100,2025-12-28,North,Air,Standard,83.33,507,1.23,2.84,1.61,2027.92,249.99,130.98,2510.49,Adverse,Low,No,4.8
SHP101101,2025-06-18,West,Rail,Fragile,25.89,408,5.33,8.03,2.7,121.48,181.23,12.53,374.24,Adverse,Medium,No,2.5
SHP101102,2025-05-28,West,Road,Bulk,72.44,1057,20.17,20.4,0.23,1339.96,289.76,167.59,1789.49,Normal,Low,Yes,5.0
SHP101103,2025-07-19,West,Road,Standard,73.62,838,16.8,17.67,0.87,1079.64,220.86,102.99,1421.51,Normal,Medium,No,5.0
SHP101104,2025-11-08,West,Sea,Bulk,40.5,330,11.4,11.95,0.55,113.6,162.0,9.04,308.53,Normal,Medium,No,4.6
SHP101105,2025-03-11,North,Road,Express,33.97,581,11.9,12.38,0.48,345.39,101.91,44.32,503.71,Normal,Low,Yes,4.2
SHP101106,2025-11-08,South,Road,Bulk,32.98,425,9.08,9.52,0.44,245.29,131.92,32.03,373.97,Normal,Low,Yes,4.4
SHP101107,2025-02-23,West,Rail,Express,55.26,1096,13.01,13.89,0.88,696.5,165.78,99.63,970.12,Normal,High,No,4.3
SHP101108,2025-09-16,East,Road,Bulk,76.1,1308,25.22,25.73,0.51,1741.93,304.4,163.49,2192.11,Normal,Low,No,5.0
SHP101109,2025-12-17,North,Road,Standard,48.96,294,5.93,5.5,-0.43,251.9,146.88,26.59,391.48,Normal,Low,Yes,5.0
SHP101110,2025-01-28,West,Road,Standard,13.22,1024,19.82,19.12,-0.7,236.9,39.66,21.96,287.62,Normal,Medium,Yes,5.0
SHP101111,2025-12-29,North,Air,Standard,39.06,413,1.0,2.18,1.18,774.33,117.18,64.38,966.92,Normal,High,No,4.4
SHP101112,2025-04-30,North,Road,Bulk,38.31,566,11.53,11.2,-0.33,379.46,153.24,48.42,616.17,Normal,Medium,Yes,5.0
SHP101113,2025-05-13,East,Air,Fragile,68.51,662,1.69,2.87,1.18,2176.97,479.57,197.17,2844.82,Normal,Low,No,3.8
SHP101114,2025-03-31,East,Sea,Bulk,70.36,1765,51.93,52.6,0.67,1055.58,281.44,104.01,1438.27,Normal,Medium,No,4.2
SHP101115,2025-01-16,East,Road,Bulk,57.51,374,7.91,10.55,2.64,376.4,230.04,36.26,670.84,Normal,High,No,4.4
SHP101116,2025-10-14,North,Road,Standard,83.41,1029,19.56,20.5,0.94,1502.01,250.23,186.46,1941.17,Normal,High,No,4.5
SHP101117,2025-10-11,West,Road,Standard,86.64,341,7.37,7.75,0.38,517.02,259.92,73.73,864.03,Normal,Medium,Yes,5.0
SHP101118,2025-08-18,South,Road,Standard,40.33,329,7.35,6.57,-0.78,232.2,120.99,27.87,383.78,Normal,Medium,Yes,5.0
SHP101119,2025-05-17,North,Road,Standard,32.58,660,12.99,12.51,-0.48,376.3,97.74,38.55,519.68,Normal,Medium,Yes,5.0
SHP101120,2025-10-22,West,Sea,Standard,50.8,658,19.8,18.46,-1.34,284.12,152.4,36.97,435.73,Normal,Low,Yes,5.0
SHP101121,2025-08-15,West,Air,Express,57.45,137,1.18,2.44,1.26,377.79,172.35,44.46,598.88,Normal,Medium,No,5.0
SHP101122,2025-01-27,West,Rail,Standard,39.23,1230,14.55,15.6,1.05,554.91,117.69,36.32,758.9,Adverse,Medium,No,4.5
SHP101123,2025-11-28,West,Road,Standard,212.14,200,4.78,7.04,2.26,742.49,636.42,50.94,1435.77,Normal,High,No,4.1
SHP101124,2025-04-27,East,Air,Standard,105.11,600,1.67,1.0,-0.67,3027.17,315.33,191.96,3505.28,Normal,Low,Yes,5.0
SHP101125,2025-03-30,East,Sea,Standard,37.25,1349,40.08,41.32,1.24,427.13,111.75,43.19,633.74,Normal,Low,No,4.4
SHP101126,2025-04-17,North,Air,Bulk,28.93,2191,4.1,4.75,0.65,3042.51,115.72,408.69,3592.17,Normal,Medium,No,5.0
SHP101127,2025-08-09,South,Road,Fragile,35.63,532,11.18,12.55,1.37,331.72,249.41,29.25,637.24,Normal,Medium,No,4.3
SHP101128,2025-08-11,South,Rail,Bulk,87.44,296,3.77,4.42,0.65,297.65,349.76,28.15,701.47,Normal,High,No,5.0
SHP101129,2025-05-02,South,Road,Express,88.54,1322,25.35,26.29,0.94,2048.37,265.62,290.57,2565.14,Adverse,Low,No,4.8
SHP101130,2025-12-20,West,Road,Standard,105.77,1046,20.65,20.35,-0.3,1936.12,317.31,262.0,2538.1,Normal,Low,Yes,5.0
SHP101131,2025-02-02,South,Road,Fragile,32.05,497,9.99,10.13,0.14,278.75,224.35,33.41,584.98,Normal,Medium,Yes,5.0
SHP101132,2025-04-01,North,Rail,Standard,68.37,463,5.7,5.13,-0.57,364.04,205.11,30.58,582.92,Normal,Medium,Yes,4.2
SHP101133,2025-07-03,North,Rail,Standard,33.7,438,5.46,5.68,0.22,169.75,101.1,11.97,215.32,Normal,High,Yes,5.0
SHP101134,2025-09-15,East,Road,Standard,117.56,538,11.2,11.9,0.7,1106.83,352.68,68.01,1540.31,Normal,Medium,No,4.1
SHP101135,2025-01-13,North,Road,Standard,32.66,773,15.33,16.02,0.69,441.81,97.98,30.76,571.7,Normal,High,No,4.2
SHP101136,2025-01-24,West,Road,Standard,25.34,476,9.37,8.46,-0.91,211.08,76.02,18.22,251.16,Normal,Medium,Yes,5.0
SHP101137,2025-11-21,South,Road,Standard,28.02,510,10.56,11.26,0.7,250.08,84.06,27.42,382.75,Normal,Medium,No,3.9
SHP101138,2025-02-03,South,Road,Fragile,52.71,925,17.96,17.32,-0.64,853.24,368.97,56.11,1296.88,Normal,Medium,Yes,5.0
SHP101139,2025-09-04,East,Road,Standard,75.54,288,6.41,8.67,2.26,380.72,226.62,27.51,583.54,Normal,High,No,4.1
SHP101140,2025-12-09,West,Air,Standard,73.02,529,1.0,2.59,1.59,1854.12,219.06,141.46,2280.77,Normal,Low,No,4.1
SHP101141,2025-01-19,South,Road,Fragile,28.69,259,6.0,6.05,0.05,130.04,200.83,15.2,372.36,Normal,Medium,Yes,4.7
SHP101142,2025-01-30,East,Road,Standard,42.84,690,14.01,14.85,0.84,517.29,128.52,59.71,639.36,Normal,Low,No,4.3
SHP101143,2025-02-18,East,Road,Standard,39.83,224,5.11,6.74,1.63,156.13,119.49,17.11,321.39,Adverse,Medium,No,4.5
SHP101144,2025-06-29,South,Sea,Bulk,26.45,1060,31.37,31.67,0.3,238.31,105.8,19.67,391.43,Normal,Medium,Yes,4.1
SHP101145,2025-08-14,West,Rail,Standard,39.32,315,4.22,3.86,-0.36,142.44,117.96,13.3,323.23,Normal,Low,Yes,5.0
SHP101146,2025-03-19,West,Rail,Standard,103.44,245,3.71,5.43,1.72,291.44,310.32,20.02,599.95,Normal,High,No,3.5
SHP101147,2025-07-26,East,Road,Express,24.48,532,10.77,10.74,-0.03,227.91,73.44,18.32,348.83,Normal,Low,Yes,5.0
SHP101148,2025-02-04,West,Rail,Standard,59.49,1666,18.94,18.06,-0.88,1139.77,178.47,160.47,1470.43,Normal,High,Yes,5.0
SHP101149,2025-09-07,West,Road,Express,104.67,961,18.86,22.25,3.39,1760.29,314.01,260.83,2315.65,Adverse,High,No,3.7
SHP101150,2025-03-12,East,Rail,Fragile,101.91,226,3.66,4.71,1.05,264.86,713.37,31.33,979.29,Normal,Low,No,5.0
SHP101151,2025-12-30,West,Sea,Standard,120.39,311,10.39,10.75,0.36,318.25,361.17,45.36,658.17,Normal,Medium,Yes,5.0
SHP101152,2025-11-06,East,Rail,Express,62.54,523,6.21,5.64,-0.57,376.15,187.62,44.33,627.01,Normal,Low,Yes,4.8
SHP101153,2025-10-06,East,Air,Express,67.39,2226,3.75,3.6,-0.15,7200.49,202.17,453.54,7846.64,Normal,Low,Yes,5.0
SHP101154,2025-06-01,East,Air,Standard,39.72,388,1.03,2.45,1.42,739.75,119.16,110.75,874.1,Normal,Medium,No,4.9
SHP101155,2025-08-15,West,Road,Express,24.18,390,8.09,9.5,1.41,165.03,72.54,11.37,251.58,Normal,High,No,4.7
SHP101156,2025-08-31,North,Sea,Standard,48.91,1506,44.67,45.67,1.0,626.1,146.73,76.03,889.38,Adverse,Low,No,4.9
